"Viewer version","2.91"
"Measure start time","14 May 2025 11:19:14"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"694","69.2542","3585.000"
"695","69.3501","3562.800"
"696","69.4460","3544.400"
"697","69.5419","3517.400"
"698","69.6376","3501.000"
"699","69.7336","3479.800"
"700","69.8456","3462.200"
"701","69.9414","3442.800"
"702","70.0372","3427.000"
"703","70.1172","3408.600"
"704","70.2448","3388.800"
"705","70.3407","3375.000"
"706","70.4527","3350.000"
"707","70.5486","3334.200"
"708","70.6444","3316.000"
"709","70.7403","3299.400"
"710","70.8362","3277.800"
"711","70.9320","3263.800"
"712","71.0439","3243.600"
"713","71.1559","3226.000"
"714","71.2515","3206.800"
"715","71.3163","3186.600"
"716","71.4433","3171.000"
"717","71.5394","3151.200"
"718","71.6351","3130.600"
"719","71.7631","3109.800"
"720","71.8593","3093.200"
"721","71.9389","3072.600"
"722","72.0349","3054.800"
"723","72.1307","3037.400"
"724","72.2264","3018.400"
"725","72.3224","2999.000"
"726","72.4183","2980.200"
"727","72.5621","3087.200"
"728","72.6581","3713.000"
"729","72.7539","3802.000"
"730","72.8178","3812.200"
"731","72.9137","3793.400"
"732","73.0414","3761.400"
"733","73.1215","3736.000"
"734","73.2171","3709.800"
"735","73.3293","3683.600"
"736","73.4251","3655.200"
"737","73.5209","3635.600"
"738","73.6168","3603.400"
"739","73.7446","3582.600"
"740","73.8404","3561.000"
"741","73.9202","3534.400"
"742","74.0163","3511.800"
"743","74.1121","3486.800"
"744","74.2240","3463.000"
"745","74.3198","3447.800"
"746","74.4157","3420.200"
"747","74.5278","3399.000"
"748","74.6233","3377.400"
"749","74.7194","3351.200"
"750","74.8153","3332.000"
"751","74.9432","3308.200"
"752","75.0391","3287.000"
"753","75.1347","3271.400"
"754","75.2306","3251.000"
"755","75.3266","3292.200"
"756","75.4225","3949.600"
"757","75.5341","4067.000"
"758","75.6300","4085.400"
"759","75.7259","4056.200"
"760","75.8217","4037.800"
"761","75.9179","4003.400"
"762","76.0135","3975.400"
"763","76.1094","3947.800"
"764","76.2053","3916.200"
"765","76.3332","3893.200"
"766","76.4132","3867.200"
"767","76.5089","3839.600"
"768","76.6369","3819.600"
"769","76.7005","3793.400"
"770","76.7965","3768.000"
"771","76.9245","3745.000"
"772","77.0203","3719.400"
"773","77.1001","3695.000"
"774","77.2441","3671.400"
"775","77.3077","3649.000"
"776","77.4037","3623.600"
"777","77.4996","3606.800"
"778","77.6276","3586.200"
"779","77.7236","3564.400"
"780","77.8191","3540.600"
"781","77.9150","3520.000"
"782","78.0109","3498.800"
"783","78.1067","3480.200"
"784","78.2345","3457.800"
"785","78.3305","3440.000"
"786","78.4262","3416.400"
"787","78.4903","3398.600"
"788","78.6182","3379.000"
"789","78.7139","3357.000"
"790","78.7939","3338.200"
"791","78.9056","3315.000"
"792","79.0014","3303.400"
"793","79.0972","3282.800"
"794","79.2410","3263.600"
"795","79.3052","3242.400"
"796","79.4012","3227.600"
"797","79.4970","3205.600"
"798","79.5928","3189.000"
"799","79.7367","3172.200"
"800","79.8325","3154.800"
"801","79.8964","3134.000"
"802","79.9922","3119.200"
"803","80.1363","3101.800"
"804","80.2322","3086.200"
"805","80.3278","3067.600"
"806","80.4076","3051.800"
"807","80.5035","3031.000"
"808","80.5994","3012.000"
"809","80.6953","2997.200"
"810","80.7914","2980.200"
"811","80.9352","2964.200"
"812","81.0310","2941.000"
"813","81.0949","2924.800"
"814","81.1908","2908.600"
"815","81.2872","2893.400"
"816","81.4143","2875.600"
"817","81.4941","2857.800"
"818","81.5901","2837.800"
